fileid,stusab,sumlevel,component,logrecno,us,region,division,statece,state,county,cousub,place,tract,blkgrp,concit,aianhh,aianhhfp,aihhtli,aitsce,aits,anrc,cbsa,csa,metdiv,macc,memi,necta,cnecta,nectadiv,ua,blank1,cdcurr,sldu,sldl,blank2,blank3,zcta5,submcd,sdelm,sdsec,sduni,ur,pci,blank5,blank6,puma5,blank7,geoid,name,bttr,btbg,blank8
ACSSF,MI,150,00,13904,,,,,26,163,,,517200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635172001,"Block Group 1, Census Tract 5172, Wayne County, Michigan",,,
ACSSF,MI,150,00,13905,,,,,26,163,,,517200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635172002,"Block Group 2, Census Tract 5172, Wayne County, Michigan",,,
ACSSF,MI,150,00,13906,,,,,26,163,,,517300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635173001,"Block Group 1, Census Tract 5173, Wayne County, Michigan",,,
ACSSF,MI,150,00,13907,,,,,26,163,,,517300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635173002,"Block Group 2, Census Tract 5173, Wayne County, Michigan",,,
ACSSF,MI,150,00,13908,,,,,26,163,,,517500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635175001,"Block Group 1, Census Tract 5175, Wayne County, Michigan",,,
ACSSF,MI,150,00,13909,,,,,26,163,,,517500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635175002,"Block Group 2, Census Tract 5175, Wayne County, Michigan",,,
ACSSF,MI,150,00,13704,,,,,26,163,,,500100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635001001,"Block Group 1, Census Tract 5001, Wayne County, Michigan",,,
ACSSF,MI,150,00,13705,,,,,26,163,,,500100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635001002,"Block Group 2, Census Tract 5001, Wayne County, Michigan",,,
ACSSF,MI,150,00,13706,,,,,26,163,,,500200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635002001,"Block Group 1, Census Tract 5002, Wayne County, Michigan",,,
ACSSF,MI,150,00,13707,,,,,26,163,,,500200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635002002,"Block Group 2, Census Tract 5002, Wayne County, Michigan",,,
ACSSF,MI,150,00,13708,,,,,26,163,,,500300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635003001,"Block Group 1, Census Tract 5003, Wayne County, Michigan",,,
ACSSF,MI,150,00,13709,,,,,26,163,,,500300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635003002,"Block Group 2, Census Tract 5003, Wayne County, Michigan",,,
ACSSF,MI,150,00,13710,,,,,26,163,,,500400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635004001,"Block Group 1, Census Tract 5004, Wayne County, Michigan",,,
ACSSF,MI,150,00,13711,,,,,26,163,,,500400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635004002,"Block Group 2, Census Tract 5004, Wayne County, Michigan",,,
ACSSF,MI,150,00,13712,,,,,26,163,,,500400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635004003,"Block Group 3, Census Tract 5004, Wayne County, Michigan",,,
ACSSF,MI,150,00,13713,,,,,26,163,,,500500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635005001,"Block Group 1, Census Tract 5005, Wayne County, Michigan",,,
ACSSF,MI,150,00,13714,,,,,26,163,,,500500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635005002,"Block Group 2, Census Tract 5005, Wayne County, Michigan",,,
ACSSF,MI,150,00,13715,,,,,26,163,,,500600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635006001,"Block Group 1, Census Tract 5006, Wayne County, Michigan",,,
ACSSF,MI,150,00,13716,,,,,26,163,,,500600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635006002,"Block Group 2, Census Tract 5006, Wayne County, Michigan",,,
ACSSF,MI,150,00,13717,,,,,26,163,,,500600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635006003,"Block Group 3, Census Tract 5006, Wayne County, Michigan",,,
ACSSF,MI,150,00,13718,,,,,26,163,,,500600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635006004,"Block Group 4, Census Tract 5006, Wayne County, Michigan",,,
ACSSF,MI,150,00,13719,,,,,26,163,,,500700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635007001,"Block Group 1, Census Tract 5007, Wayne County, Michigan",,,
ACSSF,MI,150,00,13720,,,,,26,163,,,500700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635007002,"Block Group 2, Census Tract 5007, Wayne County, Michigan",,,
ACSSF,MI,150,00,13721,,,,,26,163,,,500700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635007003,"Block Group 3, Census Tract 5007, Wayne County, Michigan",,,
ACSSF,MI,150,00,13722,,,,,26,163,,,500700,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635007004,"Block Group 4, Census Tract 5007, Wayne County, Michigan",,,
ACSSF,MI,150,00,13723,,,,,26,163,,,500800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635008001,"Block Group 1, Census Tract 5008, Wayne County, Michigan",,,
ACSSF,MI,150,00,13724,,,,,26,163,,,500800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635008002,"Block Group 2, Census Tract 5008, Wayne County, Michigan",,,
ACSSF,MI,150,00,13725,,,,,26,163,,,500900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635009001,"Block Group 1, Census Tract 5009, Wayne County, Michigan",,,
ACSSF,MI,150,00,13726,,,,,26,163,,,500900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635009002,"Block Group 2, Census Tract 5009, Wayne County, Michigan",,,
ACSSF,MI,150,00,13727,,,,,26,163,,,501000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635010001,"Block Group 1, Census Tract 5010, Wayne County, Michigan",,,
ACSSF,MI,150,00,13728,,,,,26,163,,,501000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635010002,"Block Group 2, Census Tract 5010, Wayne County, Michigan",,,
ACSSF,MI,150,00,13729,,,,,26,163,,,501100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635011001,"Block Group 1, Census Tract 5011, Wayne County, Michigan",,,
ACSSF,MI,150,00,13730,,,,,26,163,,,501100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635011002,"Block Group 2, Census Tract 5011, Wayne County, Michigan",,,
ACSSF,MI,150,00,13731,,,,,26,163,,,501100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635011003,"Block Group 3, Census Tract 5011, Wayne County, Michigan",,,
ACSSF,MI,150,00,13732,,,,,26,163,,,501100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635011004,"Block Group 4, Census Tract 5011, Wayne County, Michigan",,,
ACSSF,MI,150,00,13733,,,,,26,163,,,501200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635012001,"Block Group 1, Census Tract 5012, Wayne County, Michigan",,,
ACSSF,MI,150,00,13734,,,,,26,163,,,501300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635013001,"Block Group 1, Census Tract 5013, Wayne County, Michigan",,,
ACSSF,MI,150,00,13735,,,,,26,163,,,501300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635013002,"Block Group 2, Census Tract 5013, Wayne County, Michigan",,,
ACSSF,MI,150,00,13736,,,,,26,163,,,501300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635013003,"Block Group 3, Census Tract 5013, Wayne County, Michigan",,,
ACSSF,MI,150,00,13737,,,,,26,163,,,501400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635014001,"Block Group 1, Census Tract 5014, Wayne County, Michigan",,,
ACSSF,MI,150,00,13738,,,,,26,163,,,501400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635014002,"Block Group 2, Census Tract 5014, Wayne County, Michigan",,,
ACSSF,MI,150,00,13739,,,,,26,163,,,501400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635014003,"Block Group 3, Census Tract 5014, Wayne County, Michigan",,,
ACSSF,MI,150,00,13740,,,,,26,163,,,501500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635015001,"Block Group 1, Census Tract 5015, Wayne County, Michigan",,,
ACSSF,MI,150,00,13741,,,,,26,163,,,501500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635015002,"Block Group 2, Census Tract 5015, Wayne County, Michigan",,,
ACSSF,MI,150,00,13742,,,,,26,163,,,501500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635015003,"Block Group 3, Census Tract 5015, Wayne County, Michigan",,,
ACSSF,MI,150,00,13743,,,,,26,163,,,501600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635016001,"Block Group 1, Census Tract 5016, Wayne County, Michigan",,,
ACSSF,MI,150,00,13744,,,,,26,163,,,501600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635016002,"Block Group 2, Census Tract 5016, Wayne County, Michigan",,,
ACSSF,MI,150,00,13745,,,,,26,163,,,501700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635017001,"Block Group 1, Census Tract 5017, Wayne County, Michigan",,,
ACSSF,MI,150,00,13746,,,,,26,163,,,501700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635017002,"Block Group 2, Census Tract 5017, Wayne County, Michigan",,,
ACSSF,MI,150,00,13747,,,,,26,163,,,501800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635018001,"Block Group 1, Census Tract 5018, Wayne County, Michigan",,,
ACSSF,MI,150,00,13748,,,,,26,163,,,501800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635018002,"Block Group 2, Census Tract 5018, Wayne County, Michigan",,,
ACSSF,MI,150,00,13749,,,,,26,163,,,501900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635019001,"Block Group 1, Census Tract 5019, Wayne County, Michigan",,,
ACSSF,MI,150,00,13750,,,,,26,163,,,501900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635019002,"Block Group 2, Census Tract 5019, Wayne County, Michigan",,,
ACSSF,MI,150,00,13751,,,,,26,163,,,502000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635020001,"Block Group 1, Census Tract 5020, Wayne County, Michigan",,,
ACSSF,MI,150,00,13752,,,,,26,163,,,502600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635026001,"Block Group 1, Census Tract 5026, Wayne County, Michigan",,,
ACSSF,MI,150,00,13753,,,,,26,163,,,502600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635026002,"Block Group 2, Census Tract 5026, Wayne County, Michigan",,,
ACSSF,MI,150,00,13754,,,,,26,163,,,502600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635026003,"Block Group 3, Census Tract 5026, Wayne County, Michigan",,,
ACSSF,MI,150,00,13755,,,,,26,163,,,502600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635026004,"Block Group 4, Census Tract 5026, Wayne County, Michigan",,,
ACSSF,MI,150,00,13756,,,,,26,163,,,502600,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635026005,"Block Group 5, Census Tract 5026, Wayne County, Michigan",,,
ACSSF,MI,150,00,14589,,,,,26,163,,,564600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635646001,"Block Group 1, Census Tract 5646, Wayne County, Michigan",,,
ACSSF,MI,150,00,14590,,,,,26,163,,,564600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635646002,"Block Group 2, Census Tract 5646, Wayne County, Michigan",,,
ACSSF,MI,150,00,14591,,,,,26,163,,,564600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635646003,"Block Group 3, Census Tract 5646, Wayne County, Michigan",,,
ACSSF,MI,150,00,14592,,,,,26,163,,,564600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635646004,"Block Group 4, Census Tract 5646, Wayne County, Michigan",,,
ACSSF,MI,150,00,14593,,,,,26,163,,,564700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635647001,"Block Group 1, Census Tract 5647, Wayne County, Michigan",,,
ACSSF,MI,150,00,14594,,,,,26,163,,,564700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635647002,"Block Group 2, Census Tract 5647, Wayne County, Michigan",,,
ACSSF,MI,150,00,14595,,,,,26,163,,,564800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635648001,"Block Group 1, Census Tract 5648, Wayne County, Michigan",,,
ACSSF,MI,150,00,14596,,,,,26,163,,,564800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635648002,"Block Group 2, Census Tract 5648, Wayne County, Michigan",,,
ACSSF,MI,150,00,14597,,,,,26,163,,,564800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635648003,"Block Group 3, Census Tract 5648, Wayne County, Michigan",,,
ACSSF,MI,150,00,14598,,,,,26,163,,,564800,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635648004,"Block Group 4, Census Tract 5648, Wayne County, Michigan",,,
ACSSF,MI,150,00,14599,,,,,26,163,,,564900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635649001,"Block Group 1, Census Tract 5649, Wayne County, Michigan",,,
ACSSF,MI,150,00,14600,,,,,26,163,,,565001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635650011,"Block Group 1, Census Tract 5650.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14601,,,,,26,163,,,565001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635650012,"Block Group 2, Census Tract 5650.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14602,,,,,26,163,,,565001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635650013,"Block Group 3, Census Tract 5650.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14603,,,,,26,163,,,565100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635651001,"Block Group 1, Census Tract 5651, Wayne County, Michigan",,,
ACSSF,MI,150,00,14604,,,,,26,163,,,565100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635651002,"Block Group 2, Census Tract 5651, Wayne County, Michigan",,,
ACSSF,MI,150,00,14605,,,,,26,163,,,565200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635652001,"Block Group 1, Census Tract 5652, Wayne County, Michigan",,,
ACSSF,MI,150,00,14606,,,,,26,163,,,565200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635652002,"Block Group 2, Census Tract 5652, Wayne County, Michigan",,,
ACSSF,MI,150,00,14607,,,,,26,163,,,565200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635652003,"Block Group 3, Census Tract 5652, Wayne County, Michigan",,,
ACSSF,MI,150,00,14608,,,,,26,163,,,565200,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635652004,"Block Group 4, Census Tract 5652, Wayne County, Michigan",,,
ACSSF,MI,150,00,14609,,,,,26,163,,,565301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635653011,"Block Group 1, Census Tract 5653.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14610,,,,,26,163,,,565301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635653012,"Block Group 2, Census Tract 5653.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14611,,,,,26,163,,,565301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635653013,"Block Group 3, Census Tract 5653.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14612,,,,,26,163,,,565302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635653021,"Block Group 1, Census Tract 5653.02, Wayne County, Michigan",,,
ACSSF,MI,150,00,14613,,,,,26,163,,,565302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635653022,"Block Group 2, Census Tract 5653.02, Wayne County, Michigan",,,
ACSSF,MI,150,00,14614,,,,,26,163,,,565302,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635653023,"Block Group 3, Census Tract 5653.02, Wayne County, Michigan",,,
ACSSF,MI,150,00,14615,,,,,26,163,,,565302,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635653024,"Block Group 4, Census Tract 5653.02, Wayne County, Michigan",,,
ACSSF,MI,150,00,14616,,,,,26,163,,,565600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635656001,"Block Group 1, Census Tract 5656, Wayne County, Michigan",,,
ACSSF,MI,150,00,14617,,,,,26,163,,,565600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635656002,"Block Group 2, Census Tract 5656, Wayne County, Michigan",,,
ACSSF,MI,150,00,14618,,,,,26,163,,,565700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635657001,"Block Group 1, Census Tract 5657, Wayne County, Michigan",,,
ACSSF,MI,150,00,14619,,,,,26,163,,,565700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635657002,"Block Group 2, Census Tract 5657, Wayne County, Michigan",,,
ACSSF,MI,150,00,14620,,,,,26,163,,,565800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635658001,"Block Group 1, Census Tract 5658, Wayne County, Michigan",,,
ACSSF,MI,150,00,14621,,,,,26,163,,,565800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635658002,"Block Group 2, Census Tract 5658, Wayne County, Michigan",,,
ACSSF,MI,150,00,14622,,,,,26,163,,,565800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635658003,"Block Group 3, Census Tract 5658, Wayne County, Michigan",,,
ACSSF,MI,150,00,14623,,,,,26,163,,,565900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635659001,"Block Group 1, Census Tract 5659, Wayne County, Michigan",,,
ACSSF,MI,150,00,14624,,,,,26,163,,,565900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635659002,"Block Group 2, Census Tract 5659, Wayne County, Michigan",,,
ACSSF,MI,150,00,14625,,,,,26,163,,,566400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635664001,"Block Group 1, Census Tract 5664, Wayne County, Michigan",,,
ACSSF,MI,150,00,14626,,,,,26,163,,,566500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635665001,"Block Group 1, Census Tract 5665, Wayne County, Michigan",,,
ACSSF,MI,150,00,14627,,,,,26,163,,,566500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635665002,"Block Group 2, Census Tract 5665, Wayne County, Michigan",,,
ACSSF,MI,150,00,14628,,,,,26,163,,,566600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635666001,"Block Group 1, Census Tract 5666, Wayne County, Michigan",,,
ACSSF,MI,150,00,14629,,,,,26,163,,,566600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635666002,"Block Group 2, Census Tract 5666, Wayne County, Michigan",,,
ACSSF,MI,150,00,14630,,,,,26,163,,,566700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635667001,"Block Group 1, Census Tract 5667, Wayne County, Michigan",,,
ACSSF,MI,150,00,14631,,,,,26,163,,,566700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635667002,"Block Group 2, Census Tract 5667, Wayne County, Michigan",,,
ACSSF,MI,150,00,14632,,,,,26,163,,,566700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635667003,"Block Group 3, Census Tract 5667, Wayne County, Michigan",,,
ACSSF,MI,150,00,14633,,,,,26,163,,,566800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635668001,"Block Group 1, Census Tract 5668, Wayne County, Michigan",,,
ACSSF,MI,150,00,14634,,,,,26,163,,,566800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635668002,"Block Group 2, Census Tract 5668, Wayne County, Michigan",,,
ACSSF,MI,150,00,14635,,,,,26,163,,,566800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635668003,"Block Group 3, Census Tract 5668, Wayne County, Michigan",,,
ACSSF,MI,150,00,14636,,,,,26,163,,,566800,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635668004,"Block Group 4, Census Tract 5668, Wayne County, Michigan",,,
ACSSF,MI,150,00,14637,,,,,26,163,,,566900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635669001,"Block Group 1, Census Tract 5669, Wayne County, Michigan",,,
ACSSF,MI,150,00,14638,,,,,26,163,,,566900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635669002,"Block Group 2, Census Tract 5669, Wayne County, Michigan",,,
ACSSF,MI,150,00,14639,,,,,26,163,,,566900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635669003,"Block Group 3, Census Tract 5669, Wayne County, Michigan",,,
ACSSF,MI,150,00,14640,,,,,26,163,,,566900,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635669004,"Block Group 4, Census Tract 5669, Wayne County, Michigan",,,
ACSSF,MI,150,00,14641,,,,,26,163,,,567000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635670001,"Block Group 1, Census Tract 5670, Wayne County, Michigan",,,
ACSSF,MI,150,00,14642,,,,,26,163,,,567000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635670002,"Block Group 2, Census Tract 5670, Wayne County, Michigan",,,
ACSSF,MI,150,00,14643,,,,,26,163,,,567000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635670003,"Block Group 3, Census Tract 5670, Wayne County, Michigan",,,
ACSSF,MI,150,00,14644,,,,,26,163,,,567100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635671001,"Block Group 1, Census Tract 5671, Wayne County, Michigan",,,
ACSSF,MI,150,00,14645,,,,,26,163,,,567100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635671002,"Block Group 2, Census Tract 5671, Wayne County, Michigan",,,
ACSSF,MI,150,00,14646,,,,,26,163,,,567100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635671003,"Block Group 3, Census Tract 5671, Wayne County, Michigan",,,
ACSSF,MI,150,00,14647,,,,,26,163,,,567201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635672011,"Block Group 1, Census Tract 5672.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14648,,,,,26,163,,,567201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635672012,"Block Group 2, Census Tract 5672.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14649,,,,,26,163,,,567201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635672013,"Block Group 3, Census Tract 5672.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14650,,,,,26,163,,,567202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635672021,"Block Group 1, Census Tract 5672.02, Wayne County, Michigan",,,
ACSSF,MI,150,00,14651,,,,,26,163,,,567202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635672022,"Block Group 2, Census Tract 5672.02, Wayne County, Michigan",,,
ACSSF,MI,150,00,14652,,,,,26,163,,,567300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635673001,"Block Group 1, Census Tract 5673, Wayne County, Michigan",,,
ACSSF,MI,150,00,14653,,,,,26,163,,,567300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635673002,"Block Group 2, Census Tract 5673, Wayne County, Michigan",,,
ACSSF,MI,150,00,14654,,,,,26,163,,,567300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635673003,"Block Group 3, Census Tract 5673, Wayne County, Michigan",,,
ACSSF,MI,150,00,14655,,,,,26,163,,,567300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635673004,"Block Group 4, Census Tract 5673, Wayne County, Michigan",,,
ACSSF,MI,150,00,14656,,,,,26,163,,,567400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635674001,"Block Group 1, Census Tract 5674, Wayne County, Michigan",,,
ACSSF,MI,150,00,14657,,,,,26,163,,,567400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635674002,"Block Group 2, Census Tract 5674, Wayne County, Michigan",,,
ACSSF,MI,150,00,14658,,,,,26,163,,,567800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635678001,"Block Group 1, Census Tract 5678, Wayne County, Michigan",,,
ACSSF,MI,150,00,14659,,,,,26,163,,,567800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635678002,"Block Group 2, Census Tract 5678, Wayne County, Michigan",,,
ACSSF,MI,150,00,14660,,,,,26,163,,,567800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635678003,"Block Group 3, Census Tract 5678, Wayne County, Michigan",,,
ACSSF,MI,150,00,14661,,,,,26,163,,,567800,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635678004,"Block Group 4, Census Tract 5678, Wayne County, Michigan",,,
ACSSF,MI,150,00,14662,,,,,26,163,,,567800,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635678005,"Block Group 5, Census Tract 5678, Wayne County, Michigan",,,
